STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH
20,200,Hamilton County,075,0750
20,200,Harper County,077,0770
20,200,Harvey County,079,0790
20,200,Haskell County,081,0810
20,200,Hodgeman County,083,0830
20,200,Jackson County,085,0850
20,200,Jefferson County,087,0870
20,200,Jewell County,089,0890
20,200,Johnson County,091,0910
20,200,Kearny County,093,0930
20,200,Kingman County,095,0950
20,200,Kiowa County,097,0970
20,200,Labette County,099,0990
20,200,Lane County,101,1010
20,200,Leavenworth County,103,1030
20,200,Lincoln County,105,1050
20,200,Linn County,107,1070
20,200,Logan County,109,1090
20,200,Lyon County,111,1110
20,200,Marion County,115,1150
20,200,Marshall County,117,1170
20,200,McPherson County,113,1130
20,200,Meade County,119,1190
20,200,Miami County,121,1210
20,200,Mitchell County,123,1230
20,200,Montgomery County,125,1250
20,200,Morris County,127,1270
20,200,Morton County,129,1290
20,200,Nemaha County,131,1310
20,200,Neosho County,133,1330
20,200,Ness County,135,1350
20,200,Norton County,137,1370
20,200,Osage County,139,1390
20,200,Osborne County,141,1410
20,200,Ottawa County,143,1430
20,200,Pawnee County,145,1450
20,200,Phillips County,147,1470
20,200,Pottawatomie County,149,1490
20,200,Pratt County,151,1510
20,200,Rawlins County,153,1530
20,200,Reno County,155,1550
20,200,Republic County,157,1570
20,200,Rice County,159,1590
20,200,Riley County,161,1610
20,200,Rooks County,163,1630
20,200,Rush County,165,1650
20,200,Russell County,167,1670
20,200,Saline County,169,1690
20,200,Scott County,171,1710
20,200,Sedgwick County,173,1730
20,200,Seward County,175,1750
20,200,Shawnee County,177,1770
20,200,Sheridan County,179,1790
20,200,Sherman County,181,1810
20,200,Smith County,183,1830
20,200,Stafford County,185,1850
20,200,Stanton County,187,1870
20,200,Stevens County,189,1890
20,200,Sumner County,191,1910
20,200,Thomas County,193,1930
20,200,Trego County,195,1950
20,200,Wabaunsee County,197,1970
20,200,Wallace County,199,1990
20,200,Washington County,201,2010
20,200,Wichita County,203,2030
20,200,Wilson County,205,2050
20,200,Woodson County,207,2070
20,200,Wyandotte County,209,2090
21,210,Adair County,001,0010
21,210,Allen County,003,0030
21,210,Anderson County,005,0050
21,210,Ballard County,007,0070
21,210,Barren County,009,0090
21,210,Bath County,011,0110
21,210,Bell County,013,0130
21,210,Boone County,015,0150
21,210,Bourbon County,017,0170
21,210,Boyd County,019,0190
21,210,Boyle County,021,0210
21,210,Bracken County,023,0230
21,210,Breathitt County,025,0250
21,210,Breckinridge County,027,0270
21,210,Bullitt County,029,0290
21,210,Butler County,031,0310
21,210,Caldwell County,033,0330
21,210,Calloway County,035,0350
21,210,Campbell County,037,0370
21,210,Carlisle County,039,0390
21,210,Carroll County,041,0410
21,210,Carter County,043,0430
21,210,Casey County,045,0450
21,210,Christian County,047,0470
21,210,Clark County,049,0490
21,210,Clay County,051,0510
21,210,Clinton County,053,0530
21,210,Crittenden County,055,0550
21,210,Cumberland County,057,0570
21,210,Daviess County,059,0590
21,210,Edmonson County,061,0610
21,210,Elliott County,063,0630
21,210,Estill County,065,0650
21,210,Fayette County,067,0670
21,210,Fleming County,069,0690
21,210,Floyd County,071,0710
21,210,Franklin County,073,0730
21,210,Fulton County,075,0750
21,210,Gallatin County,077,0770
21,210,Garrard County,079,0790
21,210,Grant County,081,0810
21,210,Graves County,083,0830
21,210,Grayson County,085,0850
21,210,Green County,087,0870
21,210,Greenup County,089,0890
21,210,Hancock County,091,0910
21,210,Hardin County,093,0930
21,210,Harlan County,095,0950
21,210,Harrison County,097,0970
21,210,Hart County,099,0990
21,210,Henderson County,101,1010
21,210,Henry County,103,1030
21,210,Hickman County,105,1050
21,210,Hopkins County,107,1070
21,210,Jackson County,109,1090
21,210,Jefferson County,111,1110
21,210,Jessamine County,113,1130
21,210,Johnson County,115,1150
21,210,Kenton County,117,1170
21,210,Knott County,119,1190
21,210,Knox County,121,1210
21,210,Larue County,123,1230
21,210,Laurel County,125,1250
21,210,Lawrence County,127,1270
21,210,Lee County,129,1290
21,210,Leslie County,131,1310
21,210,Letcher County,133,1330
21,210,Lewis County,135,1350
21,210,Lincoln County,137,1370
21,210,Livingston County,139,1390
21,210,Logan County,141,1410
21,210,Lyon County,143,1430
21,210,Madison County,151,1510
21,210,Magoffin County,153,1530
21,210,Marion County,155,1550
21,210,Marshall County,157,1570
21,210,Martin County,159,1590
21,210,Mason County,161,1610
21,210,McCracken County,145,1450
21,210,McCreary County,147,1470
21,210,McLean County,149,1490
21,210,Meade County,163,1630
21,210,Menifee County,165,1650
21,210,Mercer County,167,1670
21,210,Metcalfe County,169,1690
21,210,Monroe County,171,1710
21,210,Montgomery County,173,1730
21,210,Morgan County,175,1750
21,210,Muhlenberg County,177,1770
21,210,Nelson County,179,1790
21,210,Nicholas County,181,1810
21,210,Ohio County,183,1830
21,210,Oldham County,185,1850
21,210,Owen County,187,1870
21,210,Owsley County,189,1890
21,210,Pendleton County,191,1910
21,210,Perry County,193,1930
21,210,Pike County,195,1950
21,210,Powell County,197,1970
21,210,Pulaski County,199,1990
21,210,Robertson County,201,2010
21,210,Rockcastle County,203,2030
21,210,Rowan County,205,2050
21,210,Russell County,207,2070
21,210,Scott County,209,2090
21,210,Shelby County,211,2110
21,210,Simpson County,213,2130
21,210,Spencer County,215,2150
21,210,Taylor County,217,2170
21,210,Todd County,219,2190
21,210,Trigg County,221,2210
21,210,Trimble County,223,2230
21,210,Union County,225,2250
21,210,Warren County,227,2270
21,210,Washington County,229,2290
21,210,Wayne County,231,2310
21,210,Webster County,233,2330
21,210,Whitley County,235,2350
21,210,Wolfe County,237,2370
21,210,Woodford County,239,2390
22,220,Acadia Parish,001,0010
22,220,Allen Parish,003,0030
22,220,Ascension Parish,005,0050
22,220,Assumption Parish,007,0070
22,220,Avoyelles Parish,009,0090
22,220,Beauregard Parish,011,0110
22,220,Bienville Parish,013,0130
22,220,Bossier Parish,015,0150
22,220,Caddo Parish,017,0170
22,220,Calcasieu Parish,019,0190
22,220,Caldwell Parish,021,0210
22,220,Cameron Parish,023,0230
22,220,Catahoula Parish,025,0250
22,220,Claiborne Parish,027,0270
22,220,Concordia Parish,029,0290
22,220,De Soto Parish,031,0310
22,220,East Baton Rouge Parish,033,0330
22,220,East Carroll Parish,035,0350
22,220,East Feliciana Parish,037,0370
22,220,Evangeline Parish,039,0390
22,220,Franklin Parish,041,0410
22,220,Grant Parish,043,0430
22,220,Iberia Parish,045,0450
22,220,Iberville Parish,047,0470
22,220,Jackson Parish,049,0490
22,220,Jefferson Davis Parish,053,0530
22,220,Jefferson Parish,051,0510
22,220,LaSalle Parish,059,0590
22,220,Lafayette Parish,055,0550
22,220,Lafourche Parish,057,0570
22,220,Lincoln Parish,061,0610
22,220,Livingston Parish,063,0630
22,220,Madison Parish,065,0650
22,220,Morehouse Parish,067,0670
22,220,Natchitoches Parish,069,0690
22,220,Orleans Parish,071,0710
22,220,Ouachita Parish,073,0730
22,220,Plaquemines Parish,075,0750
22,220,Pointe Coupee Parish,077,0770
22,220,Rapides Parish,079,0790
22,220,Red River Parish,081,0810
22,220,Richland Parish,083,0830
22,220,Sabine Parish,085,0850
22,220,St. Bernard Parish,087,0870
22,220,St. Charles Parish,089,0890
22,220,St. Helena Parish,091,0910
22,220,St. James Parish,093,0930
22,220,St. John the Baptist Parish,095,0950
22,220,St. Landry Parish,097,0970
22,220,St. Martin Parish,099,0990
22,220,St. Mary Parish,101,1010
22,220,St. Tammany Parish,103,1030
22,220,Tangipahoa Parish,105,1050
22,220,Tensas Parish,107,1070
22,220,Terrebonne Parish,109,1090
22,220,Union Parish,111,1110
22,220,Vermilion Parish,113,1130
22,220,Vernon Parish,115,1150
22,220,Washington Parish,117,1170
22,220,Webster Parish,119,1190
22,220,West Baton Rouge Parish,121,1210
22,220,West Carroll Parish,123,1230
22,220,West Feliciana Parish,125,1250
22,220,Winn Parish,127,1270
23,230,Androscoggin County,001,0010
23,230,Aroostook County,003,0030
23,230,Cumberland County,005,0050
23,230,Franklin County,007,0070
23,230,Hancock County,009,0090
23,230,Kennebec County,011,0110
23,230,Knox County,013,0130
23,230,Lincoln County,015,0150
23,230,Oxford County,017,0170
23,230,Penobscot County,019,0190
23,230,Piscataquis County,021,0210
23,230,Sagadahoc County,023,0230
23,230,Somerset County,025,0250
23,230,Waldo County,027,0270
23,230,Washington County,029,0290
23,230,York County,031,0310
24,240,Allegany County,001,0010
24,240,Anne Arundel County,003,0030
24,240,Baltimore County,005,0050
24,240,Baltimore city,510,5100
24,240,Calvert County,009,0090
24,240,Caroline County,011,0110
24,240,Carroll County,013,0130
24,240,Cecil County,015,0150
24,240,Charles County,017,0170
24,240,Dorchester County,019,0190
24,240,Frederick County,021,0210
24,240,Garrett County,023,0230
24,240,Harford County,025,0250
24,240,Howard County,027,0270
24,240,Kent County,029,0290
24,240,Montgomery County,031,0310
24,240,Prince George's County,033,0330
24,240,Queen Anne's County,035,0350
24,240,Somerset County,039,0390
24,240,St. Mary's County,037,0370
24,240,Talbot County,041,0410
24,240,Washington County,043,0430
24,240,Wicomico County,045,0450
24,240,Worcester County,047,0470
25,250,Barnstable County,001,0010
25,250,Berkshire County,003,0030
25,250,Bristol County,005,0050
25,250,Dukes County,007,0070
25,250,Essex County,009,0090
25,250,Franklin County,011,0110
25,250,Hampden County,013,0130
25,250,Hampshire County,015,0150
25,250,Middlesex County,017,0170
25,250,Nantucket County,019,0190
25,250,Norfolk County,021,0210
25,250,Plymouth County,023,0230
25,250,Suffolk County,025,0250
25,250,Worcester County,027,0270
26,260,Alcona County,001,0010
26,260,Alger County,003,0030
26,260,Allegan County,005,0050
26,260,Alpena County,007,0070
26,260,Antrim County,009,0090
26,260,Arenac County,011,0110
26,260,Baraga County,013,0130
26,260,Barry County,015,0150
26,260,Bay County,017,0170
26,260,Benzie County,019,0190
26,260,Berrien County,021,0210
26,260,Branch County,023,0230
26,260,Calhoun County,025,0250
26,260,Cass County,027,0270
26,260,Charlevoix County,029,0290
26,260,Cheboygan County,031,0310
26,260,Chippewa County,033,0330
26,260,Clare County,035,0350
26,260,Clinton County,037,0370
26,260,Crawford County,039,0390
26,260,Delta County,041,0410
26,260,Dickinson County,043,0430
26,260,Eaton County,045,0450
26,260,Emmet County,047,0470
26,260,Genesee County,049,0490
26,260,Gladwin County,051,0510
26,260,Gogebic County,053,0530
26,260,Grand Traverse County,055,0550
26,260,Gratiot County,057,0570
26,260,Hillsdale County,059,0590
26,260,Houghton County,061,0610
26,260,Huron County,063,0630
26,260,Ingham County,065,0650
26,260,Ionia County,067,0670
26,260,Iosco County,069,0690
26,260,Iron County,071,0710
26,260,Isabella County,073,0730
26,260,Jackson County,075,0750
26,260,Kalamazoo County,077,0770
26,260,Kalkaska County,079,0790
26,260,Kent County,081,0810
26,260,Keweenaw County,083,0830
26,260,Lake County,085,0850
26,260,Lapeer County,087,0870
26,260,Leelanau County,089,0890
26,260,Lenawee County,091,0910
26,260,Livingston County,093,0930
26,260,Luce County,095,0950
26,260,Mackinac County,097,0970
26,260,Macomb County,099,0990
26,260,Manistee County,101,1010
26,260,Marquette County,103,1030
26,260,Mason County,105,1050
26,260,Mecosta County,107,1070
26,260,Menominee County,109,1090
26,260,Midland County,111,1110
26,260,Missaukee County,113,1130
26,260,Monroe County,115,1150
26,260,Montcalm County,117,1170
26,260,Montmorency County,119,1190
26,260,Muskegon County,121,1210
26,260,Newaygo County,123,1230
26,260,Oakland County,125,1250
26,260,Oceana County,127,1270
26,260,Ogemaw County,129,1290
26,260,Ontonagon County,131,1310
26,260,Osceola County,133,1330
26,260,Oscoda County,135,1350
26,260,Otsego County,137,1370
26,260,Ottawa County,139,1390
26,260,Presque Isle County,141,1410
26,260,Roscommon County,143,1430
26,260,Saginaw County,145,1450
26,260,Sanilac County,151,1510
26,260,Schoolcraft County,153,1530
26,260,Shiawassee County,155,1550
26,260,St. Clair County,147,1470
26,260,St. Joseph County,149,1490
26,260,Tuscola County,157,1570
26,260,Van Buren County,159,1590
26,260,Washtenaw County,161,1610
26,260,Wayne County,163,1630
26,260,Wexford County,165,1650
27,270,Aitkin County,001,0010
27,270,Anoka County,003,0030
27,270,Becker County,005,0050
27,270,Beltrami County,007,0070
27,270,Benton County,009,0090
27,270,Big Stone County,011,0110
27,270,Blue Earth County,013,0130
27,270,Brown County,015,0150
27,270,Carlton County,017,0170
27,270,Carver County,019,0190
27,270,Cass County,021,0210
27,270,Chippewa County,023,0230
27,270,Chisago County,025,0250
27,270,Clay County,027,0270
27,270,Clearwater County,029,0290
27,270,Cook County,031,0310
27,270,Cottonwood County,033,0330
27,270,Crow Wing County,035,0350
27,270,Dakota County,037,0370
27,270,Dodge County,039,0390
27,270,Douglas County,041,0410
27,270,Faribault County,043,0430
27,270,Fillmore County,045,0450
27,270,Freeborn County,047,0470
27,270,Goodhue County,049,0490
27,270,Grant County,051,0510
27,270,Hennepin County,053,0530
27,270,Houston County,055,0550
27,270,Hubbard County,057,0570
27,270,Isanti County,059,0590
27,270,Itasca County,061,0610
27,270,Jackson County,063,0630
27,270,Kanabec County,065,0650
27,270,Kandiyohi County,067,0670
27,270,Kittson County,069,0690
27,270,Koochiching County,071,0710
27,270,Lac qui Parle County,073,0730
27,270,Lake County,075,0750
27,270,Lake of the Woods County,077,0770
27,270,Le Sueur County,079,0790
27,270,Lincoln County,081,0810
27,270,Lyon County,083,0830
27,270,Mahnomen County,087,0870
27,270,Marshall County,089,0890
27,270,Martin County,091,0910
27,270,McLeod County,085,0850
27,270,Meeker County,093,0930
27,270,Mille Lacs County,095,0950
27,270,Morrison County,097,0970
27,270,Mower County,099,0990
27,270,Murray County,101,1010
27,270,Nicollet County,103,1030
27,270,Nobles County,105,1050
27,270,Norman County,107,1070
27,270,Olmsted County,109,1090
27,270,Otter Tail County,111,1110
27,270,Pennington County,113,1130
27,270,Pine County,115,1150
27,270,Pipestone County,117,1170
27,270,Polk County,119,1190
27,270,Pope County,121,1210
27,270,Ramsey County,123,1230
27,270,Red Lake County,125,1250
27,270,Redwood County,127,1270
27,270,Renville County,129,1290
27,270,Rice County,131,1310
27,270,Rock County,133,1330
27,270,Roseau County,135,1350
27,270,Scott County,139,1390
27,270,Sherburne County,141,1410
27,270,Sibley County,143,1430
27,270,St. Louis County,137,1370
27,270,Stearns County,145,1450
27,270,Steele County,147,1470
27,270,Stevens County,149,1490
27,270,Swift County,151,1510
27,270,Todd County,153,1530
27,270,Traverse County,155,1550
27,270,Wabasha County,157,1570
27,270,Wadena County,159,1590
27,270,Waseca County,161,1610
27,270,Washington County,163,1630
27,270,Watonwan County,165,1650
27,270,Wilkin County,167,1670
27,270,Winona County,169,1690
27,270,Wright County,171,1710
27,270,Yellow Medicine County,173,1730
28,280,Adams County,001,0010
28,280,Alcorn County,003,0030
28,280,Amite County,005,0050
28,280,Attala County,007,0070
28,280,Benton County,009,0090
28,280,Bolivar County,011,0110
28,280,Calhoun County,013,0130
